date,leading_cycle,kospi_credit,kosdaq_credit,adr_kospi,adr_kosdaq
2014-04-06,100.27,5.99,2.49,1.00,1.09
2014-04-07,100.29,6.0,2.44,1.02,1.15
2014-04-08,100.26,5.99,2.53,1.02,1.13
2014-04-09,100.32,5.99,2.5,1.01,1.07
2014-04-10,100.26,5.88,2.51,0.98,1.09
2014-04-11,100.22,5.91,2.49,1.01,1.07
2014-04-12,100.28,5.97,2.52,1.02,1.08
2014-04-13,100.31,6.03,2.55,1.02,1.08
2014-04-14,100.25,6.01,2.51,1.02,1.06
2014-04-15,100.24,5.97,2.48,1.00,1.11
2014-04-16,100.28,6.0,2.44,1.03,1.06
2014-04-17,100.29,6.01,2.56,1.00,1.09
2014-04-18,100.27,5.99,2.51,1.02,1.09
2014-04-19,100.3,6.04,2.48,0.99,1.12
2014-04-20,100.26,5.97,2.52,1.01,1.10
2014-04-21,100.27,5.97,2.46,1.02,1.07
2014-04-22,100.28,5.97,2.41,1.01,1.15
2014-04-23,100.26,5.89,2.52,0.97,1.12
2014-04-24,100.28,5.87,2.5,0.99,1.10
2014-04-25,100.27,6.03,2.47,1.00,1.08
2014-04-26,100.29,5.88,2.45,1.04,1.09
2014-04-27,100.22,5.98,2.52,1.00,1.07
2014-04-28,100.31,6.07,2.53,1.03,1.10
2014-04-29,100.34,5.96,2.51,1.01,1.11
2014-04-30,100.33,6.05,2.51,1.00,1.09
2014-05-01,100.31,5.86,2.53,1.06,1.10
2014-05-02,100.29,5.99,2.5,0.98,1.07
2014-05-03,100.33,5.99,2.43,1.00,1.12
2014-05-04,100.28,6.01,2.54,1.02,1.11
2014-05-05,100.26,5.88,2.42,0.98,1.12
2014-05-06,100.27,6.06,2.51,1.01,1.11
2014-05-07,100.33,6.05,2.54,0.98,1.13
2014-05-08,100.33,5.99,2.48,1.02,1.08
2014-05-09,100.29,6.01,2.48,0.96,1.11
2014-05-10,100.27,6.02,2.6,0.96,1.09
2014-05-11,100.32,5.95,2.48,1.04,1.10
2014-05-12,100.32,6.03,2.46,0.97,1.07
2014-05-13,100.31,5.98,2.52,1.00,1.15
2014-05-14,100.32,5.95,2.46,1.02,1.12
2014-05-15,100.37,5.96,2.48,0.98,1.14
2014-05-16,100.3,5.93,2.56,1.03,1.14
2014-05-17,100.3,5.93,2.5,0.99,1.09
2014-05-18,100.3,6.0,2.5,1.03,1.06
2014-05-19,100.2,6.0,2.42,1.01,1.09
2014-05-20,100.31,6.0,2.56,0.99,1.08
2014-05-21,100.3,6.1,2.56,0.99,1.17
2014-05-22,100.32,5.94,2.53,1.01,1.05
2014-05-23,100.34,6.07,2.46,1.02,1.08
2014-05-24,100.36,5.96,2.5,1.02,1.09
2014-05-25,100.31,6.0,2.55,1.00,1.13
2014-05-26,100.32,6.01,2.53,1.02,1.13
2014-05-27,100.28,6.01,2.53,1.01,1.09
2014-05-28,100.32,6.0,2.49,0.99,1.16
2014-05-29,100.31,6.04,2.42,1.02,1.12
2014-05-30,100.31,5.96,2.52,1.00,1.10
2014-05-31,100.3,6.03,2.48,1.00,1.09
2014-06-01,100.29,6.04,2.48,1.01,1.11
2014-06-02,100.24,6.01,2.54,1.01,1.14
2014-06-03,100.26,6.0,2.44,0.98,1.15
2014-06-04,100.28,6.01,2.53,1.04,1.09
2014-06-05,100.3,5.97,2.54,1.02,1.09
2014-06-06,100.35,5.98,2.52,0.99,1.10
2014-06-07,100.29,6.0,2.46,1.00,1.10
2014-06-08,100.29,6.0,2.45,0.99,1.08
2014-06-09,100.29,5.98,2.54,1.00,1.08
2014-06-10,100.25,6.0,2.48,0.99,1.11
2014-06-11,100.3,5.99,2.51,1.00,1.11
2014-06-12,100.24,5.92,2.56,0.99,1.08
2014-06-13,100.26,5.96,2.52,1.02,1.08
2014-06-14,100.29,6.01,2.55,1.03,1.12
2014-06-15,100.3,6.06,2.49,1.01,1.08
2014-06-16,100.32,6.06,2.58,0.99,1.13
2014-06-17,100.26,6.05,2.54,0.99,1.10
2014-06-18,100.25,5.91,2.47,1.01,1.14
2014-06-19,100.24,6.13,2.52,1.00,1.12
2014-06-20,100.29,5.99,2.51,0.99,1.10
2014-06-21,100.28,6.07,2.51,0.99,1.12
2014-06-22,100.31,6.1,2.48,1.01,1.11
2014-06-23,100.27,6.05,2.48,1.02,1.03
2014-06-24,100.24,6.04,2.49,1.02,1.05
2014-06-25,100.32,6.08,2.48,0.98,1.07
2014-06-26,100.21,5.96,2.53,0.97,1.10
2014-06-27,100.27,6.0,2.49,0.98,1.05
2014-06-28,100.26,6.01,2.46,1.04,1.10
2014-06-29,100.26,6.12,2.51,1.00,1.04
2014-06-30,100.28,6.01,2.5,0.99,1.10
2014-07-01,100.24,5.93,2.49,0.98,1.04
2014-07-02,100.28,6.01,2.57,1.01,1.07
2014-07-03,100.28,6.07,2.53,0.99,1.07
2014-07-04,100.26,6.06,2.47,0.95,1.08
2014-07-05,100.18,6.06,2.49,1.00,1.14
2014-07-06,100.25,5.89,2.54,0.96,1.13
2014-07-07,100.2,6.09,2.53,1.02,1.09
2014-07-08,100.22,6.08,2.54,0.97,1.07
2014-07-09,100.23,5.99,2.53,0.99,1.05
2014-07-10,100.2,6.11,2.49,1.00,1.08
2014-07-11,100.19,5.99,2.55,0.99,1.08
2014-07-12,100.22,5.98,2.51,1.03,1.10
2014-07-13,100.18,6.07,2.53,1.01,1.11
2014-07-14,100.2,6.05,2.55,0.98,1.09
2014-07-15,100.23,6.1,2.49,0.95,1.08
2014-07-16,100.2,6.0,2.56,0.99,1.13
2014-07-17,100.23,6.06,2.51,0.96,1.08
2014-07-18,100.16,6.08,2.51,0.98,1.08
2014-07-19,100.22,6.02,2.45,1.01,1.08
2014-07-20,100.19,6.04,2.48,1.02,1.06
2014-07-21,100.21,6.0,2.56,0.93,1.04
2014-07-22,100.18,5.97,2.55,0.97,1.09
2014-07-23,100.22,6.12,2.57,0.99,1.07
2014-07-24,100.18,6.04,2.54,0.98,1.13
2014-07-25,100.16,6.04,2.52,0.96,1.08
2014-07-26,100.19,6.08,2.45,1.01,1.06
2014-07-27,100.16,6.04,2.51,0.99,1.08
2014-07-28,100.15,6.08,2.55,0.94,1.04
2014-07-29,100.13,6.14,2.5,0.99,1.13
2014-07-30,100.15,6.1,2.45,0.97,1.06
2014-07-31,100.1,6.12,2.58,1.02,1.10
2014-08-01,100.14,6.04,2.53,1.00,1.06
2014-08-02,100.14,5.97,2.53,0.96,1.09
2014-08-03,100.12,6.16,2.52,0.96,1.03
2014-08-04,100.13,6.12,2.53,1.00,1.08
2014-08-05,100.16,6.01,2.5,0.99,1.08
2014-08-06,100.08,6.04,2.48,0.98,1.03
2014-08-07,100.15,6.06,2.55,0.97,1.05
2014-08-08,100.09,6.11,2.56,0.99,1.06
2014-08-09,100.08,6.16,2.46,0.96,1.03
2014-08-10,100.09,6.12,2.62,0.98,1.10
2014-08-11,100.12,6.09,2.54,0.98,1.05
2014-08-12,100.09,6.12,2.55,0.97,1.12
2014-08-13,100.07,6.11,2.59,1.00,1.05
2014-08-14,100.09,6.17,2.58,0.97,1.06
2014-08-15,100.09,6.09,2.56,0.96,1.03
2014-08-16,100.04,6.09,2.57,0.93,1.05
2014-08-17,100.06,6.23,2.54,0.99,1.08
2014-08-18,100.08,6.16,2.6,0.94,1.06
2014-08-19,100.06,6.03,2.61,0.99,1.04
2014-08-20,100.05,6.03,2.66,0.93,1.08
2014-08-21,100.07,6.16,2.53,0.96,1.06
2014-08-22,100.04,6.19,2.57,0.98,1.06
2014-08-23,100.03,6.1,2.55,0.97,1.07
2014-08-24,100.04,6.17,2.63,0.99,1.04
2014-08-25,100.05,6.08,2.5,0.97,1.02
2014-08-26,100.01,6.11,2.59,0.95,1.08
2014-08-27,100.0,6.14,2.58,0.95,1.04
2014-08-28,100.04,6.12,2.57,0.96,1.05
2014-08-29,100.01,6.12,2.58,0.95,1.02
2014-08-30,100.0,6.17,2.53,0.96,1.04
2014-08-31,100.04,6.13,2.66,1.00,1.04
2014-09-01,99.99,6.19,2.5,0.95,1.10
2014-09-02,99.99,6.11,2.57,0.94,1.02
2014-09-03,99.91,6.22,2.66,1.02,1.06
2014-09-04,99.98,6.18,2.61,0.97,1.02
2014-09-05,99.95,6.24,2.62,0.97,1.00
2014-09-06,99.96,6.16,2.59,0.96,1.04
2014-09-07,99.94,6.22,2.55,0.95,1.02
2014-09-08,99.94,6.28,2.59,0.92,1.07
2014-09-09,99.9,6.19,2.6,0.98,1.07
2014-09-10,99.96,6.23,2.67,0.93,1.04
2014-09-11,99.92,6.22,2.57,0.98,0.97
2014-09-12,99.97,6.25,2.62,0.97,1.00
2014-09-13,99.92,6.24,2.61,0.96,0.97
2014-09-14,99.86,6.15,2.6,0.95,1.01
2014-09-15,99.9,6.27,2.63,0.95,1.01
2014-09-16,99.9,6.27,2.55,0.96,1.04
2014-09-17,99.88,6.24,2.62,0.95,1.02
2014-09-18,99.88,6.2,2.6,0.96,1.03
2014-09-19,99.88,6.19,2.54,0.97,0.99
2014-09-20,99.87,6.21,2.67,0.93,1.03
2014-09-21,99.87,6.22,2.59,0.94,0.99
2014-09-22,99.9,6.17,2.69,0.94,1.02
2014-09-23,99.79,6.25,2.63,0.92,1.01
2014-09-24,99.88,6.23,2.65,0.93,1.02
2014-09-25,99.85,6.23,2.64,0.95,0.99
2014-09-26,99.81,6.25,2.67,0.98,1.07
2014-09-27,99.84,6.3,2.6,0.98,1.02
2014-09-28,99.89,6.2,2.58,0.96,1.02
2014-09-29,99.82,6.31,2.67,0.95,1.00
2014-09-30,99.81,6.25,2.67,0.94,0.97
2014-10-01,99.79,6.29,2.59,0.89,0.95
2014-10-02,99.8,6.21,2.57,0.92,1.02
2014-10-03,99.82,6.24,2.6,0.95,0.98
2014-10-04,99.82,6.25,2.6,0.90,0.94
2014-10-05,99.8,6.34,2.68,0.90,1.01
2014-10-06,99.72,6.35,2.66,0.92,1.00
2014-10-07,99.79,6.27,2.61,0.94,0.96
2014-10-08,99.8,6.28,2.64,0.93,0.97
2014-10-09,99.8,6.31,2.67,0.94,0.99
2014-10-10,99.76,6.3,2.64,0.94,0.99
2014-10-11,99.74,6.29,2.63,0.94,0.97
2014-10-12,99.72,6.33,2.62,0.92,0.99
2014-10-13,99.75,6.34,2.58,0.93,0.98
2014-10-14,99.78,6.41,2.67,0.96,1.00
2014-10-15,99.74,6.35,2.65,0.89,1.01
2014-10-16,99.77,6.28,2.66,0.95,0.92
2014-10-17,99.7,6.36,2.66,0.91,0.94
2014-10-18,99.72,6.26,2.7,0.94,0.96
2014-10-19,99.73,6.31,2.69,0.89,1.00
2014-10-20,99.71,6.35,2.7,0.91,0.98
2014-10-21,99.75,6.25,2.62,0.94,0.92
2014-10-22,99.67,6.28,2.62,0.94,0.98
2014-10-23,99.66,6.37,2.65,0.91,0.97
2014-10-24,99.7,6.35,2.61,0.93,0.95
2014-10-25,99.69,6.34,2.65,0.92,0.97
2014-10-26,99.69,6.32,2.7,0.91,0.96
2014-10-27,99.7,6.29,2.65,0.90,0.94
2014-10-28,99.62,6.31,2.68,0.91,0.98
2014-10-29,99.63,6.42,2.63,0.96,1.00
2014-10-30,99.76,6.37,2.69,0.96,0.99
2014-10-31,99.65,6.34,2.74,0.89,0.96
2014-11-01,99.7,6.37,2.68,0.89,0.96
2014-11-02,99.63,6.33,2.7,0.92,0.95
2014-11-03,99.6,6.34,2.68,0.91,0.95
2014-11-04,99.64,6.38,2.68,0.90,0.98
2014-11-05,99.65,6.41,2.7,0.92,0.92
2014-11-06,99.64,6.33,2.78,0.91,0.96
2014-11-07,99.62,6.44,2.7,0.89,0.96
2014-11-08,99.64,6.35,2.71,0.91,0.97
2014-11-09,99.59,6.36,2.67,0.88,0.98
2014-11-10,99.58,6.39,2.72,0.89,0.90
2014-11-11,99.63,6.46,2.76,0.92,0.93
2014-11-12,99.66,6.41,2.72,0.92,0.94
2014-11-13,99.58,6.5,2.75,0.91,0.95
2014-11-14,99.64,6.4,2.73,0.89,0.95
2014-11-15,99.58,6.43,2.76,0.92,0.93
2014-11-16,99.59,6.45,2.71,0.90,0.92
2014-11-17,99.55,6.42,2.67,0.89,0.93
2014-11-18,99.6,6.45,2.74,0.90,0.94
2014-11-19,99.51,6.4,2.84,0.88,0.99
2014-11-20,99.58,6.45,2.71,0.89,0.93
2014-11-21,99.63,6.42,2.7,0.87,0.92
2014-11-22,99.6,6.47,2.76,0.87,0.92
2014-11-23,99.61,6.49,2.7,0.90,0.91
2014-11-24,99.59,6.47,2.72,0.89,0.86
2014-11-25,99.55,6.51,2.74,0.89,0.90
2014-11-26,99.6,6.44,2.73,0.90,0.91
2014-11-27,99.61,6.51,2.69,0.91,0.90
2014-11-28,99.56,6.41,2.75,0.91,0.91
2014-11-29,99.54,6.49,2.73,0.86,0.96
2014-11-30,99.49,6.52,2.81,0.90,0.90
2014-12-01,99.55,6.54,2.74,0.88,0.85
2014-12-02,99.55,6.53,2.79,0.85,0.90
2014-12-03,99.52,6.57,2.7,0.89,0.92
2014-12-04,99.55,6.5,2.74,0.88,0.90
2014-12-05,99.52,6.53,2.67,0.89,0.88
2014-12-06,99.5,6.43,2.75,0.88,0.86
2014-12-07,99.52,6.65,2.76,0.90,0.88
2014-12-08,99.53,6.51,2.82,0.87,0.93
2014-12-09,99.54,6.57,2.81,0.87,0.87
2014-12-10,99.58,6.57,2.78,0.85,0.89
2014-12-11,99.56,6.48,2.76,0.84,0.88
2014-12-12,99.58,6.47,2.8,0.86,0.89
2014-12-13,99.52,6.57,2.8,0.85,0.88
2014-12-14,99.55,6.53,2.74,0.89,0.90
2014-12-15,99.47,6.61,2.71,0.86,0.84
2014-12-16,99.48,6.67,2.78,0.85,0.88
2014-12-17,99.51,6.6,2.82,0.89,0.85
2014-12-18,99.49,6.55,2.73,0.88,0.86
2014-12-19,99.49,6.54,2.79,0.89,0.90
2014-12-20,99.54,6.61,2.74,0.84,0.89
2014-12-21,99.52,6.64,2.83,0.86,0.86
2014-12-22,99.55,6.53,2.82,0.84,0.88
2014-12-23,99.53,6.59,2.8,0.86,0.88
2014-12-24,99.52,6.6,2.85,0.85,0.89
2014-12-25,99.51,6.53,2.82,0.85,0.90
2014-12-26,99.53,6.45,2.75,0.83,0.89
2014-12-27,99.52,6.64,2.78,0.86,0.86
2014-12-28,99.51,6.7,2.76,0.85,0.86
2014-12-29,99.53,6.59,2.78,0.82,0.85
2014-12-30,99.45,6.61,2.81,0.85,0.84
2014-12-31,99.5,6.66,2.87,0.84,0.87
2015-01-01,99.49,6.7,2.8,0.86,0.83
2015-01-02,99.48,6.61,2.78,0.88,0.88
2015-01-03,99.5,6.64,2.9,0.82,0.86
2015-01-04,99.54,6.69,2.81,0.83,0.82
2015-01-05,99.5,6.68,2.87,0.84,0.87
2015-01-06,99.48,6.57,2.87,0.86,0.84
2015-01-07,99.49,6.62,2.78,0.87,0.85
2015-01-08,99.54,6.77,2.83,0.85,0.82
2015-01-09,99.49,6.71,2.88,0.85,0.87
2015-01-10,99.54,6.66,2.82,0.86,0.82
2015-01-11,99.47,6.73,2.79,0.83,0.87
2015-01-12,99.52,6.73,2.86,0.85,0.82
2015-01-13,99.47,6.69,2.89,0.83,0.83
2015-01-14,99.49,6.78,2.82,0.86,0.80
2015-01-15,99.51,6.65,2.88,0.84,0.84
2015-01-16,99.48,6.72,2.87,0.83,0.85
2015-01-17,99.5,6.64,2.8,0.85,0.80
2015-01-18,99.5,6.68,2.91,0.78,0.84
2015-01-19,99.41,6.8,2.88,0.83,0.84
2015-01-20,99.5,6.75,2.86,0.83,0.85
2015-01-21,99.45,6.73,2.89,0.83,0.79
2015-01-22,99.5,6.69,2.84,0.82,0.80
2015-01-23,99.47,6.68,2.77,0.83,0.87
2015-01-24,99.51,6.8,2.8,0.83,0.81
2015-01-25,99.51,6.73,2.86,0.83,0.80
2015-01-26,99.55,6.7,2.88,0.85,0.78
2015-01-27,99.47,6.77,2.91,0.85,0.77
2015-01-28,99.51,6.78,2.89,0.81,0.76
2015-01-29,99.54,6.71,2.91,0.85,0.79
2015-01-30,99.56,6.64,2.95,0.81,0.78
2015-01-31,99.57,6.68,2.86,0.82,0.77
2015-02-01,99.49,6.81,2.85,0.81,0.84
2015-02-02,99.54,6.73,2.89,0.79,0.79
2015-02-03,99.56,6.74,2.8,0.82,0.77
2015-02-04,99.48,6.79,2.87,0.83,0.78
2015-02-05,99.48,6.8,2.96,0.78,0.79
2015-02-06,99.49,6.78,2.88,0.79,0.77
2015-02-07,99.55,6.88,2.91,0.80,0.80
2015-02-08,99.53,6.67,2.89,0.80,0.73
2015-02-09,99.5,6.79,2.93,0.85,0.79
2015-02-10,99.53,6.86,3.0,0.82,0.82
2015-02-11,99.56,6.77,2.9,0.80,0.79
2015-02-12,99.53,6.76,3.0,0.80,0.79
2015-02-13,99.54,6.75,2.81,0.77,0.76
2015-02-14,99.54,6.85,2.9,0.82,0.73
2015-02-15,99.5,6.82,2.83,0.80,0.81
2015-02-16,99.49,6.72,2.94,0.82,0.72
2015-02-17,99.48,6.77,2.89,0.81,0.80
2015-02-18,99.53,6.83,2.92,0.80,0.72
2015-02-19,99.49,6.85,2.95,0.82,0.73
2015-02-20,99.5,6.81,2.86,0.77,0.81
2015-02-21,99.5,6.76,2.85,0.81,0.72
2015-02-22,99.51,6.84,2.93,0.75,0.77
2015-02-23,99.45,6.89,2.98,0.82,0.71
2015-02-24,99.48,6.94,2.9,0.79,0.71
2015-02-25,99.51,6.85,2.95,0.77,0.73
2015-02-26,99.53,6.9,2.87,0.81,0.73
2015-02-27,99.53,6.77,2.87,0.81,0.76
2015-02-28,99.51,6.81,2.95,0.78,0.76
2015-03-01,99.51,6.9,2.89,0.78,0.76
2015-03-02,99.58,6.83,3.02,0.78,0.74
2015-03-03,99.49,6.99,2.95,0.74,0.76
2015-03-04,99.5,6.9,2.94,0.79,0.74
2015-03-05,99.52,6.83,2.9,0.82,0.72
2015-03-06,99.56,6.84,2.91,0.76,0.73
2015-03-07,99.54,6.8,2.92,0.78,0.70
2015-03-08,99.55,6.86,2.94,0.79,0.74
2015-03-09,99.47,6.81,2.88,0.76,0.73
2015-03-10,99.54,6.86,2.94,0.80,0.68
2015-03-11,99.61,6.85,2.94,0.75,0.70
2015-03-12,99.55,6.9,2.96,0.78,0.71
2015-03-13,99.55,6.85,2.91,0.81,0.72
2015-03-14,99.53,6.88,2.89,0.78,0.67
2015-03-15,99.54,6.87,2.93,0.76,0.78
2015-03-16,99.57,6.88,2.95,0.76,0.70
2015-03-17,99.55,6.82,2.92,0.78,0.72
2015-03-18,99.56,6.88,2.92,0.77,0.71
2015-03-19,99.58,6.93,2.9,0.77,0.73
2015-03-20,99.56,6.91,2.92,0.76,0.73
2015-03-21,99.55,6.94,2.96,0.80,0.71
2015-03-22,99.56,6.94,2.98,0.76,0.74
2015-03-23,99.55,6.84,2.97,0.76,0.72
2015-03-24,99.57,6.91,2.91,0.79,0.74
2015-03-25,99.56,6.96,2.94,0.77,0.72
2015-03-26,99.57,6.94,3.05,0.79,0.67
2015-03-27,99.55,6.97,2.92,0.79,0.72
2015-03-28,99.53,6.92,2.97,0.75,0.70
2015-03-29,99.51,6.93,2.9,0.72,0.70
2015-03-30,99.6,6.91,3.03,0.74,0.69
2015-03-31,99.49,6.99,2.99,0.75,0.73
2015-04-01,99.58,6.92,2.93,0.78,0.67
2015-04-02,99.55,6.92,3.0,0.78,0.71
2015-04-03,99.57,6.93,2.99,0.73,0.69
2015-04-04,99.53,6.93,2.97,0.78,0.72
2015-04-05,99.53,7.0,2.96,0.75,0.71
2015-04-06,99.51,6.9,3.04,0.77,0.65
2015-04-07,99.56,7.02,2.93,0.77,0.66
2015-04-08,99.54,6.94,3.03,0.77,0.69
2015-04-09,99.58,6.94,2.93,0.69,0.68
2015-04-10,99.57,6.95,2.97,0.72,0.70
2015-04-11,99.57,7.04,3.01,0.74,0.65
2015-04-12,99.57,6.97,2.96,0.77,0.67
2015-04-13,99.57,6.96,2.98,0.75,0.66
2015-04-14,99.53,6.97,2.93,0.75,0.70
2015-04-15,99.6,7.04,3.0,0.74,0.68
2015-04-16,99.58,6.89,3.02,0.75,0.65
2015-04-17,99.58,6.88,3.03,0.70,0.64
2015-04-18,99.59,7.01,2.95,0.76,0.73
2015-04-19,99.52,7.03,2.94,0.75,0.69
2015-04-20,99.55,7.02,2.99,0.77,0.66
2015-04-21,99.57,6.96,2.96,0.74,0.64
2015-04-22,99.62,6.9,3.07,0.75,0.67
2015-04-23,99.55,7.02,2.98,0.73,0.67
2015-04-24,99.57,6.98,3.01,0.75,0.69
2015-04-25,99.59,6.95,3.01,0.72,0.66
2015-04-26,99.6,7.01,2.98,0.74,0.68
2015-04-27,99.61,6.93,2.97,0.74,0.64
2015-04-28,99.59,6.98,2.95,0.71,0.69
2015-04-29,99.64,7.0,2.95,0.74,0.62
2015-04-30,99.57,7.04,2.98,0.74,0.62
2015-05-01,99.64,7.0,3.04,0.72,0.69
2015-05-02,99.63,7.06,3.03,0.75,0.66
2015-05-03,99.62,6.92,3.07,0.74,0.69
2015-05-04,99.59,7.01,3.0,0.72,0.65
2015-05-05,99.61,6.96,2.98,0.75,0.68
2015-05-06,99.61,6.96,3.02,0.74,0.71
2015-05-07,99.6,7.0,3.01,0.74,0.62
2015-05-08,99.63,7.0,3.01,0.72,0.64
2015-05-09,99.58,6.96,2.98,0.72,0.64
2015-05-10,99.64,6.93,2.89,0.73,0.66
2015-05-11,99.63,7.03,2.96,0.74,0.66
2015-05-12,99.59,7.05,3.0,0.72,0.65
2015-05-13,99.61,7.07,2.98,0.72,0.64
2015-05-14,99.66,7.01,2.99,0.72,0.66
2015-05-15,99.56,6.97,3.01,0.71,0.62
2015-05-16,99.55,7.01,2.99,0.70,0.66
2015-05-17,99.62,6.95,3.0,0.72,0.58
2015-05-18,99.57,6.92,2.97,0.75,0.60
2015-05-19,99.6,6.97,3.02,0.72,0.63
2015-05-20,99.57,7.02,3.0,0.76,0.64
2015-05-21,99.61,7.02,2.98,0.71,0.64
2015-05-22,99.59,7.04,2.98,0.75,0.67
2015-05-23,99.65,6.99,2.95,0.76,0.61
2015-05-24,99.66,6.99,3.02,0.69,0.65
2015-05-25,99.6,7.0,2.97,0.75,0.63
2015-05-26,99.64,6.96,3.03,0.75,0.65
2015-05-27,99.61,7.08,2.99,0.74,0.60
2015-05-28,99.64,6.96,3.03,0.72,0.67
2015-05-29,99.65,7.0,2.99,0.67,0.62
2015-05-30,99.58,7.06,3.03,0.69,0.61
2015-05-31,99.64,7.01,2.98,0.68,0.61
2015-06-01,99.64,7.04,2.96,0.73,0.64
2015-06-02,99.57,6.92,3.06,0.69,0.63
2015-06-03,99.67,6.98,2.98,0.74,0.66
2015-06-04,99.68,7.05,2.97,0.68,0.60
2015-06-05,99.69,7.01,2.96,0.70,0.63
2015-06-06,99.63,7.04,2.98,0.71,0.63
2015-06-07,99.64,7.06,3.04,0.73,0.60
2015-06-08,99.67,7.05,3.06,0.73,0.64
2015-06-09,99.67,6.98,3.01,0.69,0.59
2015-06-10,99.69,6.99,3.02,0.70,0.61
2015-06-11,99.63,6.99,3.03,0.72,0.60
2015-06-12,99.69,6.87,2.98,0.71,0.65
2015-06-13,99.66,6.97,3.06,0.69,0.63
2015-06-14,99.69,6.99,2.99,0.70,0.65
2015-06-15,99.69,6.98,3.0,0.71,0.63
2015-06-16,99.71,7.01,2.99,0.72,0.61
2015-06-17,99.63,6.98,3.03,0.69,0.64
2015-06-18,99.69,7.1,3.04,0.73,0.61
2015-06-19,99.63,6.96,3.03,0.69,0.62
2015-06-20,99.7,6.95,2.99,0.69,0.60
2015-06-21,99.66,6.95,3.01,0.73,0.58
2015-06-22,99.67,7.05,3.11,0.69,0.64
2015-06-23,99.69,6.93,3.04,0.71,0.61
2015-06-24,99.7,6.97,2.97,0.70,0.58
2015-06-25,99.7,6.98,3.08,0.70,0.58
2015-06-26,99.7,7.05,3.01,0.72,0.57
2015-06-27,99.69,7.04,3.07,0.71,0.61
2015-06-28,99.72,7.03,3.05,0.71,0.56
2015-06-29,99.7,7.01,3.01,0.68,0.61
2015-06-30,99.65,7.04,3.0,0.68,0.64
2015-07-01,99.69,6.99,3.01,0.70,0.63
2015-07-02,99.67,7.03,3.0,0.72,0.59
2015-07-03,99.7,7.04,3.03,0.71,0.61
2015-07-04,99.72,7.03,2.99,0.68,0.58
2015-07-05,99.73,7.0,3.07,0.69,0.60
2015-07-06,99.75,7.0,3.0,0.70,0.62
2015-07-07,99.72,7.04,2.96,0.70,0.62
2015-07-08,99.74,7.01,3.07,0.70,0.63
2015-07-09,99.72,7.1,3.08,0.70,0.57
2015-07-10,99.75,7.05,2.96,0.76,0.64
2015-07-11,99.71,6.91,3.08,0.69,0.59
2015-07-12,99.77,6.98,2.99,0.71,0.58
2015-07-13,99.73,6.97,3.09,0.70,0.62
2015-07-14,99.7,7.01,3.0,0.70,0.65
2015-07-15,99.76,7.01,3.08,0.73,0.63
2015-07-16,99.68,7.04,3.08,0.72,0.57
2015-07-17,99.72,7.05,3.03,0.69,0.58
2015-07-18,99.73,7.11,2.98,0.70,0.61
2015-07-19,99.73,7.02,2.97,0.69,0.60
2015-07-20,99.73,7.03,2.99,0.72,0.60
2015-07-21,99.7,7.06,3.07,0.68,0.61
2015-07-22,99.71,7.04,3.05,0.68,0.60
2015-07-23,99.78,7.0,2.98,0.69,0.57
2015-07-24,99.68,7.04,3.06,0.70,0.63
2015-07-25,99.77,7.06,3.0,0.69,0.59
2015-07-26,99.8,7.06,3.06,0.72,0.59
2015-07-27,99.73,7.04,2.96,0.73,0.59
2015-07-28,99.8,6.99,2.98,0.73,0.58
2015-07-29,99.75,7.01,3.02,0.70,0.58
2015-07-30,99.76,7.08,3.04,0.69,0.64
2015-07-31,99.82,7.08,3.09,0.69,0.60
2015-08-01,99.78,6.98,3.07,0.68,0.62
2015-08-02,99.76,7.07,3.09,0.71,0.55
2015-08-03,99.75,7.19,3.09,0.66,0.58
2015-08-04,99.77,7.05,3.11,0.70,0.63
2015-08-05,99.73,7.04,3.05,0.69,0.61
2015-08-06,99.78,7.01,3.0,0.69,0.57
2015-08-07,99.7,7.03,3.1,0.71,0.59
2015-08-08,99.76,7.02,3.08,0.71,0.60
2015-08-09,99.81,7.1,3.04,0.73,0.61
2015-08-10,99.75,6.96,3.1,0.68,0.61
2015-08-11,99.74,7.07,3.03,0.72,0.57
2015-08-12,99.73,7.09,3.15,0.68,0.58
2015-08-13,99.77,7.05,3.09,0.71,0.60
2015-08-14,99.73,7.09,3.05,0.70,0.60
2015-08-15,99.8,7.13,3.0,0.67,0.62
2015-08-16,99.79,7.08,2.97,0.69,0.60
2015-08-17,99.74,7.06,3.08,0.66,0.57
2015-08-18,99.85,6.99,3.09,0.68,0.59
2015-08-19,99.78,7.05,2.99,0.72,0.60
2015-08-20,99.82,7.06,3.05,0.70,0.58
2015-08-21,99.79,7.06,3.05,0.70,0.61
2015-08-22,99.78,7.05,3.07,0.70,0.62
2015-08-23,99.77,7.05,3.03,0.70,0.62
2015-08-24,99.79,7.05,3.05,0.68,0.59
2015-08-25,99.81,7.0,3.08,0.70,0.61
2015-08-26,99.77,7.17,3.1,0.71,0.63
2015-08-27,99.79,7.15,3.1,0.74,0.62
2015-08-28,99.77,7.08,3.03,0.71,0.64
2015-08-29,99.77,7.1,3.01,0.70,0.62
2015-08-30,99.85,7.1,3.04,0.70,0.59
2015-08-31,99.83,7.16,3.08,0.73,0.64
2015-09-01,99.83,7.1,3.02,0.69,0.62
2015-09-02,99.77,7.16,3.1,0.69,0.64
2015-09-03,99.78,7.12,3.07,0.72,0.60
2015-09-04,99.8,7.09,3.06,0.74,0.61
